Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,
2011,5,201105,Darwin,Sydney,Darwin - Sydney,428,490.1290323,,,,
2011,5,201105,Devonport,Melbourne,Devonport - Melbourne,293,335.5322581,,,,
2011,5,201105,Dubbo,Sydney,Dubbo - Sydney,215.05,246.2669355,,,,
2011,5,201105,Geraldton,Perth,Geraldton - Perth,326.54,373.9409677,,,,
2011,5,201105,Gold Coast,Sydney,Gold Coast - Sydney,89.9,102.95,,,,
2011,5,201105,Hamilton Island,Sydney,Hamilton Island - Sydney,208,238.1935484,,,,
2011,5,201105,Hervey Bay,Sydney,Hervey Bay - Sydney,274,313.7741935,,,,
2011,5,201105,Hobart,Melbourne,Hobart - Melbourne,88,100.7741935,,,,
2011,5,201105,Hobart,Sydney,Hobart - Sydney,233,266.8225806,,,,
2011,5,201105,Kalgoorlie,Perth,Kalgoorlie - Perth,393.22,450.3003226,,,,
2011,5,201105,Karratha,Perth,Karratha - Perth,395.21,452.5791935,,,,
2011,5,201105,Launceston,Melbourne,Launceston - Melbourne,138,158.0322581,,,,
2011,5,201105,Launceston,Sydney,Launceston - Sydney,188,215.2903226,,,,
2011,5,201105,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,139.9,160.2080645,,,,
2011,5,201105,Sunshine Coast,Sydney,Sunshine Coast - Sydney,79.9,91.4983871,,,,
2011,5,201105,Melbourne,Gold Coast,Melbourne - Gold Coast,119.9,137.3048387,,,,
2011,5,201105,Melbourne,Mildura,Melbourne - Mildura,166,190.0967742,,,,
2011,5,201105,Melbourne,Perth,Melbourne - Perth,269.9,309.0790323,,,,
2011,5,201105,Melbourne,Sydney,Melbourne - Sydney,59.9,68.59516129,,,,
2011,5,201105,Melbourne,Newcastle,Melbourne - Newcastle,128,146.5806452,,,,
2011,5,201105,Paraburdoo,Perth,Paraburdoo - Perth,520,595.483871,,,,
2011,5,201105,Perth,Newman,Perth - Newman,373,427.1451613,,,,
2011,5,201105,Perth,Port Hedland,Perth - Port Hedland,495,566.8548387,,,,
2011,5,201105,Perth,Sydney,Perth - Sydney,347,397.3709677,,,,
2011,5,201105,Port Macquarie,Sydney,Port Macquarie - Sydney,173.01,198.1243548,,,,
2011,5,201105,Sydney,Tamworth,Sydney - Tamworth,228,261.0967742,,,,
2011,5,201105,Sydney,Townsville,Sydney - Townsville,278,318.3548387,,,,
2011,5,201105,Sydney,Wagga Wagga,Sydney - Wagga Wagga,251.31,287.7904839,,,,
2011,5,201105,Newcastle,Gold Coast,Newcastle - Gold Coast,208,238.1935484,,,,
2011,6,201106,Adelaide,Alice Springs,Adelaide - Alice Springs,497,569.1451613,,,,
2011,6,201106,Adelaide,Brisbane,Adelaide - Brisbane,338,387.0645161,,,,
2011,6,201106,Adelaide,Canberra,Adelaide - Canberra,324,371.0322581,,,,
2011,6,201106,Adelaide,Darwin,Adelaide - Darwin,498,570.2903226,,,,
2011,6,201106,Adelaide,Gold Coast,Adelaide - Gold Coast,417,477.5322581,,,,
2011,6,201106,Adelaide,Melbourne,Adelaide - Melbourne,89.9,102.95,,,,
2011,6,201106,Adelaide,Perth,Adelaide - Perth,388,444.3225806,,,,
2011,6,201106,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226.05,258.8637097,,,,
2011,6,201106,Adelaide,Sydney,Adelaide - Sydney,199.9,228.9177419,,,,
2011,6,201106,Albury,Sydney,Albury - Sydney,198,226.7419355,,,,
2011,6,201106,Alice Springs,Darwin,Alice Springs - Darwin,624,714.5806452,,,,
2011,6,201106,Alice Springs,Melbourne,Alice Springs - Melbourne,505,578.3064516,,,,
2011,6,201106,Alice Springs,Sydney,Alice Springs - Sydney,664,760.3870968,,,,
2011,6,201106,Armidale,Sydney,Armidale - Sydney,300,343.5483871,,,,
2011,6,201106,Avalon,Brisbane,Avalon - Brisbane,188,215.2903226,,,,
2011,6,201106,Avalon,Sydney,Avalon - Sydney,69.9,80.04677419,,,,
2011,6,201106,Ayers Rock,Sydney,Ayers Rock - Sydney,414,474.0967742,,,,
2011,6,201106,Ballina,Sydney,Ballina - Sydney,148,169.483871,,,,
2011,6,201106,Brisbane,Cairns,Brisbane - Cairns,328,375.6129032,,,,
2011,6,201106,Brisbane,Canberra,Brisbane - Canberra,238,272.5483871,,,,
2011,6,201106,Brisbane,Darwin,Brisbane - Darwin,497,569.1451613,,,,
2011,6,201106,Brisbane,Emerald,Brisbane - Emerald,378,432.8709677,,,,
2011,6,201106,Brisbane,Gladstone,Brisbane - Gladstone,138,158.0322581,,,,
2011,6,201106,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148,169.483871,,,,
2011,6,201106,Brisbane,Mackay,Brisbane - Mackay,178,203.8387097,,,,
2011,6,201106,Brisbane,Melbourne,Brisbane - Melbourne,159.9,183.1112903,,,,
2011,6,201106,Brisbane,Mount Isa,Brisbane - Mount Isa,698,799.3225806,,,,
2011,6,201106,Brisbane,Perth,Brisbane - Perth,398,455.7741935,,,,
2011,6,201106,Brisbane,Proserpine,Brisbane - Proserpine,198,226.7419355,,,,
2011,6,201106,Brisbane,Rockhampton,Brisbane - Rockhampton,190,217.5806452,,,,
2011,6,201106,Brisbane,Sydney,Brisbane - Sydney,99.9,114.4016129,,,,
2011,6,201106,Brisbane,Townsville,Brisbane - Townsville,278,318.3548387,,,,
2011,6,201106,Brisbane,Newcastle,Brisbane - Newcastle,158,180.9354839,,,,
2011,6,201106,Broome,Perth,Broome - Perth,517,592.0483871,,,,
2011,6,201106,Bundaberg,Brisbane,Bundaberg - Brisbane,315,360.7258065,,,,
2011,6,201106,Cairns,Melbourne,Cairns - Melbourne,319.9,366.3370968,,,,
2011,6,201106,Cairns,Sydney,Cairns - Sydney,418,478.6774194,,,,
2011,6,201106,Cairns,Townsville,Cairns - Townsville,190,217.5806452,,,,
2011,6,201106,Canberra,Melbourne,Canberra - Melbourne,149.9,171.6596774,,,,
2011,6,201106,Canberra,Sydney,Canberra - Sydney,198,226.7419355,,,,
2011,6,201106,Coffs Harbour,Sydney,Coffs Harbour - Sydney,198,226.7419355,,,,
2011,6,201106,Darwin,Melbourne,Darwin - Melbourne,584,668.7741935,,,,
2011,6,201106,Darwin,Perth,Darwin - Perth,528,604.6451613,,,,
2011,6,201106,Darwin,Sydney,Darwin - Sydney,588,673.3548387,,,,
2011,6,201106,Devonport,Melbourne,Devonport - Melbourne,293,335.5322581,,,,
2011,6,201106,Dubbo,Sydney,Dubbo - Sydney,297.81,341.0404839,,,,
2011,6,201106,Geraldton,Perth,Geraldton - Perth,304.54,348.7474194,,,,
2011,6,201106,Gold Coast,Sydney,Gold Coast - Sydney,89.9,102.95,,,,
2011,6,201106,Hamilton Island,Sydney,Hamilton Island - Sydney,310,355,,,,
2011,6,201106,Hobart,Melbourne,Hobart - Melbourne,89.9,102.95,,,,
2011,6,201106,Hobart,Sydney,Hobart - Sydney,198,226.7419355,,,,
2011,6,201106,Kalgoorlie,Perth,Kalgoorlie - Perth,278.82,319.293871,,,,
2011,6,201106,Karratha,Perth,Karratha - Perth,416,476.3870968,,,,
2011,6,201106,Launceston,Melbourne,Launceston - Melbourne,158,180.9354839,,,,
2011,6,201106,Launceston,Sydney,Launceston - Sydney,188,215.2903226,,,,
2011,6,201106,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,149.9,171.6596774,,,,
2011,6,201106,Sunshine Coast,Sydney,Sunshine Coast - Sydney,89.9,102.95,,,,
2011,6,201106,Melbourne,Gold Coast,Melbourne - Gold Coast,149.9,171.6596774,,,,
2011,6,201106,Melbourne,Mildura,Melbourne - Mildura,198,226.7419355,,,,
2011,6,201106,Melbourne,Perth,Melbourne - Perth,449.9,515.2080645,,,,
2011,6,201106,Melbourne,Sydney,Melbourne - Sydney,89.9,102.95,,,,
2011,6,201106,Melbourne,Newcastle,Melbourne - Newcastle,140,160.3225806,,,,
2011,6,201106,Paraburdoo,Perth,Paraburdoo - Perth,655,750.0806452,,,,
2011,6,201106,Perth,Newman,Perth - Newman,530,606.9354839,,,,
2011,6,201106,Perth,Port Hedland,Perth - Port Hedland,527,603.5,,,,
2011,6,201106,Perth,Sydney,Perth - Sydney,288,329.8064516,,,,
2011,6,201106,Port Macquarie,Sydney,Port Macquarie - Sydney,210,240.483871,,,,
2011,6,201106,Sydney,Tamworth,Sydney - Tamworth,228,261.0967742,,,,
2011,6,201106,Sydney,Townsville,Sydney - Townsville,348,398.516129,,,,
2011,6,201106,Sydney,Wagga Wagga,Sydney - Wagga Wagga,251.31,287.7904839,,,,
2011,6,201106,Newcastle,Gold Coast,Newcastle - Gold Coast,198,226.7419355,,,,
2011,7,201107,Adelaide,Alice Springs,Adelaide - Alice Springs,589,670.4448898,,,,
2011,7,201107,Adelaide,Brisbane,Adelaide - Brisbane,338,384.7374749,,,,
2011,7,201107,Adelaide,Canberra,Adelaide - Canberra,338,384.7374749,,,,
2011,7,201107,Adelaide,Darwin,Adelaide - Darwin,568,646.5410822,,,,
2011,7,201107,Adelaide,Gold Coast,Adelaide - Gold Coast,344,391.5671343,,,,
2011,7,201107,Adelaide,Melbourne,Adelaide - Melbourne,108,122.9338677,,,,
2011,7,201107,Adelaide,Perth,Adelaide - Perth,378,430.2685371,,,,
2011,7,201107,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226.05,257.3074148,,,,
2011,7,201107,Adelaide,Sydney,Adelaide - Sydney,228,259.5270541,,,,
2011,7,201107,Albury,Sydney,Albury - Sydney,198,225.3787575,,,,
2011,7,201107,Alice Springs,Darwin,Alice Springs - Darwin,588,669.3066132,,,,
2011,7,201107,Alice Springs,Melbourne,Alice Springs - Melbourne,638,726.2204409,,,,
2011,7,201107,Alice Springs,Sydney,Alice Springs - Sydney,798,908.3446894,,,,
2011,7,201107,Armidale,Sydney,Armidale - Sydney,248,282.2925852,,,,
2011,7,201107,Avalon,Brisbane,Avalon - Brisbane,138,157.0821643,,,,
2011,7,201107,Avalon,Sydney,Avalon - Sydney,78,88.78557114,,,,
2011,7,201107,Ayers Rock,Sydney,Ayers Rock - Sydney,414,471.246493,,,,
2011,7,201107,Ballina,Sydney,Ballina - Sydney,128,145.6993988,,,,
2011,7,201107,Brisbane,Cairns,Brisbane - Cairns,258,293.6753507,,,,
2011,7,201107,Brisbane,Canberra,Brisbane - Canberra,218,248.1442886,,,,
2011,7,201107,Brisbane,Darwin,Brisbane - Darwin,468,532.7134269,,,,
2011,7,201107,Brisbane,Emerald,Brisbane - Emerald,198,225.3787575,,,,
2011,7,201107,Brisbane,Gladstone,Brisbane - Gladstone,180,204.8897796,,,,
2011,7,201107,Brisbane,Hamilton Island,Brisbane - Hamilton Island,168,191.2304609,,,,
2011,7,201107,Brisbane,Mackay,Brisbane - Mackay,168,191.2304609,,,,
2011,7,201107,Brisbane,Melbourne,Brisbane - Melbourne,218,248.1442886,,,,
2011,7,201107,Brisbane,Mount Isa,Brisbane - Mount Isa,669,761.507014,,,,
2011,7,201107,Brisbane,Perth,Brisbane - Perth,378,430.2685371,,,,
2011,7,201107,Brisbane,Proserpine,Brisbane - Proserpine,168,191.2304609,,,,
2011,7,201107,Brisbane,Rockhampton,Brisbane - Rockhampton,170,193.507014,,,,
2011,7,201107,Brisbane,Sydney,Brisbane - Sydney,158,179.8476954,,,,
2011,7,201107,Brisbane,Townsville,Brisbane - Townsville,228,259.5270541,,,,
2011,7,201107,Brisbane,Newcastle,Brisbane - Newcastle,98,111.5511022,,,,
2011,7,201107,Broome,Perth,Broome - Perth,628,714.8376754,,,,
2011,7,201107,Bundaberg,Brisbane,Bundaberg - Brisbane,315,358.5571142,,,,
2011,7,201107,Cairns,Melbourne,Cairns - Melbourne,427,486.0440882,,,,
2011,7,201107,Cairns,Sydney,Cairns - Sydney,338,384.7374749,,,,
2011,7,201107,Cairns,Townsville,Cairns - Townsville,198,225.3787575,,,,
2011,7,201107,Canberra,Melbourne,Canberra - Melbourne,180,204.8897796,,,,
2011,7,201107,Canberra,Sydney,Canberra - Sydney,198,225.3787575,,,,
2011,7,201107,Coffs Harbour,Sydney,Coffs Harbour - Sydney,198,225.3787575,,,,
2011,7,201107,Darwin,Melbourne,Darwin - Melbourne,468,532.7134269,,,,
2011,7,201107,Darwin,Perth,Darwin - Perth,396,450.757515,,,,
2011,7,201107,Darwin,Sydney,Darwin - Sydney,468,532.7134269,,,,
2011,7,201107,Devonport,Melbourne,Devonport - Melbourne,240,273.1863727,,,,
2011,7,201107,Dubbo,Sydney,Dubbo - Sydney,298.8,340.1170341,,,,
2011,7,201107,Geraldton,Perth,Geraldton - Perth,304.54,346.6507415,,,,
2011,7,201107,Gold Coast,Sydney,Gold Coast - Sydney,118,134.3166333,,,,
2011,7,201107,Hamilton Island,Sydney,Hamilton Island - Sydney,278,316.4408818,,,,
2011,7,201107,Hobart,Melbourne,Hobart - Melbourne,153,174.1563126,,,,
2011,7,201107,Hobart,Sydney,Hobart - Sydney,178,202.6132265,,,,
2011,7,201107,Kalgoorlie,Perth,Kalgoorlie - Perth,278.82,317.3742685,,,,
2011,7,201107,Karratha,Perth,Karratha - Perth,478,544.0961924,,,,
2011,7,201107,Launceston,Melbourne,Launceston - Melbourne,138,157.0821643,,,,
2011,7,201107,Launceston,Sydney,Launceston - Sydney,158,179.8476954,,,,
2011,7,201107,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,248,282.2925852,,,,
2011,7,201107,Sunshine Coast,Sydney,Sunshine Coast - Sydney,128,145.6993988,,,,
2011,7,201107,Melbourne,Gold Coast,Melbourne - Gold Coast,186,211.7194389,,,,
2011,7,201107,Melbourne,Mildura,Melbourne - Mildura,178,202.6132265,,,,
2011,7,201107,Melbourne,Perth,Melbourne - Perth,398,453.0340681,,,,
2011,7,201107,Melbourne,Sydney,Melbourne - Sydney,148,168.4649299,,,,
2011,7,201107,Melbourne,Newcastle,Melbourne - Newcastle,138,157.0821643,,,,
2011,7,201107,Paraburdoo,Perth,Paraburdoo - Perth,629,715.9759519,,,,
2011,7,201107,Perth,Newman,Perth - Newman,568,646.5410822,,,,
2011,7,201107,Perth,Port Hedland,Perth - Port Hedland,527,599.8717435,,,,
2011,7,201107,Perth,Sydney,Perth - Sydney,316,359.6953908,,,,
2011,7,201107,Port Macquarie,Sydney,Port Macquarie - Sydney,210,239.0380762,,,,
2011,7,201107,Sydney,Tamworth,Sydney - Tamworth,226,257.250501,,,,
2011,7,201107,Sydney,Townsville,Sydney - Townsville,288,327.8236473,,,,
2011,7,201107,Sydney,Wagga Wagga,Sydney - Wagga Wagga,251.31,286.0602806,,,,
2011,7,201107,Newcastle,Gold Coast,Newcastle - Gold Coast,158,179.8476954,,,,
2011,8,201108,Adelaide,Alice Springs,Adelaide - Alice Springs,418,475.7995992,,,,
2011,8,201108,Adelaide,Brisbane,Adelaide - Brisbane,278,316.4408818,,,,
2011,8,201108,Adelaide,Canberra,Adelaide - Canberra,330,375.6312625,,,,
2011,8,201108,Adelaide,Darwin,Adelaide - Darwin,408,464.4168337,,,,
2011,8,201108,Adelaide,Gold Coast,Adelaide - Gold Coast,328,373.3547094,,,,
2011,8,201108,Adelaide,Melbourne,Adelaide - Melbourne,148,168.4649299,,,,
2011,8,201108,Adelaide,Perth,Adelaide - Perth,370,421.1623246,,,,
2011,8,201108,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226.06,257.3187976,,,,
2011,8,201108,Adelaide,Sydney,Adelaide - Sydney,133,151.3907816,,,,
2011,8,201108,Albury,Sydney,Albury - Sydney,198,225.3787575,,,,
2011,8,201108,Alice Springs,Darwin,Alice Springs - Darwin,618,703.4549098,,,,
2011,8,201108,Alice Springs,Melbourne,Alice Springs - Melbourne,598,680.6893788,,,,
2011,8,201108,Alice Springs,Sydney,Alice Springs - Sydney,698,794.5170341,,,,
2011,8,201108,Armidale,Sydney,Armidale - Sydney,353,401.8116232,,,,
2011,8,201108,Avalon,Brisbane,Avalon - Brisbane,178,202.6132265,,,,
2011,8,201108,Avalon,Sydney,Avalon - Sydney,78,88.78557114,,,,
2011,8,201108,Ayers Rock,Sydney,Ayers Rock - Sydney,414,471.246493,,,,
2011,8,201108,Ballina,Sydney,Ballina - Sydney,178,202.6132265,,,,
2011,8,201108,Brisbane,Cairns,Brisbane - Cairns,246,280.0160321,,,,
2011,8,201108,Brisbane,Canberra,Brisbane - Canberra,218,248.1442886,,,,
2011,8,201108,Brisbane,Darwin,Brisbane - Darwin,378,430.2685371,,,,
2011,8,201108,Brisbane,Emerald,Brisbane - Emerald,244,277.739479,,,,
2011,8,201108,Brisbane,Gladstone,Brisbane - Gladstone,198,225.3787575,,,,
2011,8,201108,Brisbane,Hamilton Island,Brisbane - Hamilton Island,158,179.8476954,,,,
2011,8,201108,Brisbane,Mackay,Brisbane - Mackay,168,191.2304609,,,,
2011,8,201108,Brisbane,Melbourne,Brisbane - Melbourne,238,270.9098196,,,,
2011,8,201108,Brisbane,Mount Isa,Brisbane - Mount Isa,699,795.6553106,,,,
2011,8,201108,Brisbane,Perth,Brisbane - Perth,166,188.9539078,,,,
2011,8,201108,Brisbane,Proserpine,Brisbane - Proserpine,208,236.761523,,,,
2011,8,201108,Brisbane,Rockhampton,Brisbane - Rockhampton,178,202.6132265,,,,
2011,8,201108,Brisbane,Sydney,Brisbane - Sydney,158,179.8476954,,,,
2011,8,201108,Brisbane,Townsville,Brisbane - Townsville,238,270.9098196,,,,
2011,8,201108,Brisbane,Newcastle,Brisbane - Newcastle,118,134.3166333,,,,
2011,8,201108,Broome,Perth,Broome - Perth,628,714.8376754,,,,
2011,8,201108,Bundaberg,Brisbane,Bundaberg - Brisbane,370,421.1623246,,,,
2011,8,201108,Cairns,Melbourne,Cairns - Melbourne,458,521.3306613,,,,
2011,8,201108,Cairns,Sydney,Cairns - Sydney,348,396.1202405,,,,
2011,8,201108,Cairns,Townsville,Cairns - Townsville,198,225.3787575,,,,
2011,8,201108,Canberra,Melbourne,Canberra - Melbourne,210,239.0380762,,,,
2011,8,201108,Canberra,Sydney,Canberra - Sydney,198,225.3787575,,,,
2011,8,201108,Coffs Harbour,Sydney,Coffs Harbour - Sydney,208,236.761523,,,,
2011,8,201108,Darwin,Melbourne,Darwin - Melbourne,367,417.747495,,,,
2011,8,201108,Darwin,Perth,Darwin - Perth,396,450.757515,,,,
2011,8,201108,Darwin,Sydney,Darwin - Sydney,498,566.8617234,,,,
2011,8,201108,Devonport,Melbourne,Devonport - Melbourne,344,391.5671343,,,,
2011,8,201108,Dubbo,Sydney,Dubbo - Sydney,298.8,340.1170341,,,,
2011,8,201108,Geraldton,Perth,Geraldton - Perth,399,454.1723447,,,,
2011,8,201108,Gold Coast,Sydney,Gold Coast - Sydney,148,168.4649299,,,,
2011,8,201108,Hamilton Island,Sydney,Hamilton Island - Sydney,330,375.6312625,,,,
2011,8,201108,Hobart,Melbourne,Hobart - Melbourne,158,179.8476954,,,,
2011,8,201108,Hobart,Sydney,Hobart - Sydney,178,202.6132265,,,,
2011,8,201108,Kalgoorlie,Perth,Kalgoorlie - Perth,358,407.503006,,,,
2011,8,201108,Karratha,Perth,Karratha - Perth,478,544.0961924,,,,
2011,8,201108,Launceston,Melbourne,Launceston - Melbourne,138,157.0821643,,,,
2011,8,201108,Launceston,Sydney,Launceston - Sydney,198,225.3787575,,,,
2011,8,201108,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,298,339.2064128,,,,
2011,8,201108,Sunshine Coast,Sydney,Sunshine Coast - Sydney,208,236.761523,,,,
2011,8,201108,Melbourne,Gold Coast,Melbourne - Gold Coast,188,213.995992,,,,
2011,8,201108,Melbourne,Mildura,Melbourne - Mildura,198,225.3787575,,,,
2011,8,201108,Melbourne,Perth,Melbourne - Perth,398,453.0340681,,,,
2011,8,201108,Melbourne,Sydney,Melbourne - Sydney,148,168.4649299,,,,
2011,8,201108,Melbourne,Newcastle,Melbourne - Newcastle,128,145.6993988,,,,
2011,8,201108,Paraburdoo,Perth,Paraburdoo - Perth,629,715.9759519,,,,
2011,8,201108,Perth,Newman,Perth - Newman,568,646.5410822,,,,
2011,8,201108,Perth,Port Hedland,Perth - Port Hedland,527,599.8717435,,,,
2011,8,201108,Perth,Sydney,Perth - Sydney,173,196.9218437,,,,
2011,8,201108,Port Macquarie,Sydney,Port Macquarie - Sydney,209,237.8997996,,,,
2011,8,201108,Sydney,Tamworth,Sydney - Tamworth,228,259.5270541,,,,
2011,8,201108,Sydney,Townsville,Sydney - Townsville,278,316.4408818,,,,
2011,8,201108,Sydney,Wagga Wagga,Sydney - Wagga Wagga,251.3,286.0488978,,,,
2011,8,201108,Newcastle,Gold Coast,Newcastle - Gold Coast,238,270.9098196,,,,
2011,9,201109,Adelaide,Alice Springs,Adelaide - Alice Springs,499,568,,,,
2011,9,201109,Adelaide,Brisbane,Adelaide - Brisbane,448,509.9478958,,,,
2011,9,201109,Adelaide,Canberra,Adelaide - Canberra,408,464.4168337,,,,
2011,9,201109,Adelaide,Darwin,Adelaide - Darwin,764,869.6432866,,,,
2011,9,201109,Adelaide,Gold Coast,Adelaide - Gold Coast,498,566.8617234,,,,
2011,9,201109,Adelaide,Melbourne,Adelaide - Melbourne,268,305.0581162,,,,
2011,9,201109,Adelaide,Perth,Adelaide - Perth,494,562.3086172,,,,
2011,9,201109,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226.05,257.3074148,,,,
2011,9,201109,Adelaide,Sydney,Adelaide - Sydney,272,309.6112224,,,,
2011,9,201109,Albury,Sydney,Albury - Sydney,217.6,247.688978,,,,
2011,9,201109,Alice Springs,Darwin,Alice Springs - Darwin,588,669.3066132,,,,
2011,9,201109,Alice Springs,Melbourne,Alice Springs - Melbourne,748,851.4308617,,,,
2011,9,201109,Alice Springs,Sydney,Alice Springs - Sydney,808,919.7274549,,,,
2011,9,201109,Armidale,Sydney,Armidale - Sydney,353,401.8116232,,,,
2011,9,201109,Avalon,Brisbane,Avalon - Brisbane,284,323.2705411,,,,
2011,9,201109,Avalon,Sydney,Avalon - Sydney,148,168.4649299,,,,
2011,9,201109,Ayers Rock,Sydney,Ayers Rock - Sydney,518,589.6272545,,,,
2011,9,201109,Ballina,Sydney,Ballina - Sydney,228,259.5270541,,,,
2011,9,201109,Brisbane,Cairns,Brisbane - Cairns,274,311.8877756,,,,
2011,9,201109,Brisbane,Canberra,Brisbane - Canberra,218,248.1442886,,,,
2011,9,201109,Brisbane,Darwin,Brisbane - Darwin,398,453.0340681,,,,
2011,9,201109,Brisbane,Emerald,Brisbane - Emerald,400,455.3106212,,,,
2011,9,201109,Brisbane,Gladstone,Brisbane - Gladstone,198,225.3787575,,,,
2011,9,201109,Brisbane,Hamilton Island,Brisbane - Hamilton Island,358,407.503006,,,,
2011,9,201109,Brisbane,Mackay,Brisbane - Mackay,188,213.995992,,,,
2011,9,201109,Brisbane,Melbourne,Brisbane - Melbourne,179.9,204.7759519,,,,
2011,9,201109,Brisbane,Mount Isa,Brisbane - Mount Isa,729,829.8036072,,,,
2011,9,201109,Brisbane,Perth,Brisbane - Perth,394,448.4809619,,,,
2011,9,201109,Brisbane,Proserpine,Brisbane - Proserpine,258,293.6753507,,,,
2011,9,201109,Brisbane,Rockhampton,Brisbane - Rockhampton,178,202.6132265,,,,
2011,9,201109,Brisbane,Sydney,Brisbane - Sydney,190,216.2725451,,,,
2011,9,201109,Brisbane,Townsville,Brisbane - Townsville,264,300.50501,,,,
2011,9,201109,Brisbane,Newcastle,Brisbane - Newcastle,168,191.2304609,,,,
2011,9,201109,Broome,Perth,Broome - Perth,598,680.6893788,,,,
2011,9,201109,Bundaberg,Brisbane,Bundaberg - Brisbane,370,421.1623246,,,,
2011,9,201109,Cairns,Melbourne,Cairns - Melbourne,624,710.2845691,,,,
2011,9,201109,Cairns,Sydney,Cairns - Sydney,444,505.3947896,,,,
2011,9,201109,Cairns,Townsville,Cairns - Townsville,190,216.2725451,,,,
2011,9,201109,Canberra,Melbourne,Canberra - Melbourne,210,239.0380762,,,,
2011,9,201109,Canberra,Sydney,Canberra - Sydney,198,225.3787575,,,,
2011,9,201109,Coffs Harbour,Sydney,Coffs Harbour - Sydney,193,219.6873747,,,,
2011,9,201109,Darwin,Melbourne,Darwin - Melbourne,613,697.7635271,,,,
2011,9,201109,Darwin,Perth,Darwin - Perth,396,450.757515,,,,
2011,9,201109,Darwin,Sydney,Darwin - Sydney,634,721.6673347,,,,
2011,9,201109,Devonport,Melbourne,Devonport - Melbourne,397,451.8957916,,,,
2011,9,201109,Dubbo,Sydney,Dubbo - Sydney,298.8,340.1170341,,,,
2011,9,201109,Geraldton,Perth,Geraldton - Perth,351.18,399.7399599,,,,
2011,9,201109,Gold Coast,Sydney,Gold Coast - Sydney,163,185.5390782,,,,
2011,9,201109,Hamilton Island,Sydney,Hamilton Island - Sydney,527,599.8717435,,,,
2011,9,201109,Hobart,Melbourne,Hobart - Melbourne,178,202.6132265,,,,
2011,9,201109,Hobart,Sydney,Hobart - Sydney,258,293.6753507,,,,
2011,9,201109,Kalgoorlie,Perth,Kalgoorlie - Perth,457.15,520.3631263,,,,
2011,9,201109,Karratha,Perth,Karratha - Perth,500,569.1382766,,,,
